slug,title,type,attempts_count,completions_count,question_count,outcome_count,min_options,cover_class,total_images,broken_images,placeholder_images,missing_question_images,missing_outcome_images,duplicate_role,duplicate_of,duplicate_verdict,severity_score,flags
quao-bom-voce-e-em-seduzir-os-outros-descubra-agora,Qual é o Seu Nível de Charme na Paquera?,PERSONALITY,0,0,10,6,4,ok_unclassified,13,0,0,4,0,,,,1,ZERO_ATTEMPTS
qual-e-o-meu-tipo-de-corpo,"Seu corpo lembra mais ectomorfo, mesomorfo ou endomorfo?",PERSONALITY,0,0,8,3,3,ok_unclassified,1,0,0,8,3,,,,1,ZERO_ATTEMPTS
qual-prato-asiatico-voce-e-descubra-seu-prato-asiatico-favorito,Qual Prato Asiático Traduz Sua Personalidade?,PERSONALITY,0,0,10,6,4,ok_unclassified,14,0,0,3,0,,,,1,ZERO_ATTEMPTS
escolha-gradientes-malucos-para-descobrir-sua-popularidade,Escolha Gradientes Hipnóticos e Descubra Sua Porcentagem de Popularidade,PERSONALITY,0,0,10,20,4,ok_unclassified,21,0,0,10,0,,,,1,ZERO_ATTEMPTS
avalie-estas-declaracoes-para-saber-quanto-dna-alienigena-voce-tem,Quanto do Seu DNA Parece Alienígena?,PERSONALITY,0,0,10,18,6,ok_unclassified,29,0,0,0,0,,,,1,ZERO_ATTEMPTS
escolha-seus-ingredientes-favoritos-de-pizza-e-descubra-em-qual-mundo-ficticio-voce-pertence,Monte sua pizza dos sonhos e descubra em qual universo fictício você deveria viver,PERSONALITY,0,0,8,6,4,ok_unclassified,10,0,0,5,0,,,,1,ZERO_ATTEMPTS
qual-super-heroi-voce-e-descubra-com-nosso-quiz,Qual super-herói revela o seu lado mais poderoso?,PERSONALITY,0,0,15,12,2,ok_unclassified,23,0,0,5,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-anime-seria-seu-melhor-amigo-descubra-agora,Qual personagem de anime seria seu melhor amigo inseparável?,PERSONALITY,0,0,10,6,4,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-garoto-de-anime-e-o-seu-verdadeiro-amor-descubra-agora,Qual garoto de anime seria seu verdadeiro amor?,PERSONALITY,0,0,10,6,3,ok_unclassified,15,0,0,2,0,,,,1,ZERO_ATTEMPTS
avalie-estas-declaracoes-para-ver-qual-disney-princess-e-mais-parecida-com-voce,Qual Princesa da Disney Mora na Sua Personalidade?,PERSONALITY,0,0,10,6,6,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-e-o-espirito-animal-que-dorme-dentro-de-voce,Qual espírito animal revela a sua verdadeira energia?,PERSONALITY,0,0,12,8,4,ok_unclassified,21,0,0,0,0,,,,1,ZERO_ATTEMPTS
numa-escala-de-1-a-10-o-quanto-as-pessoas-te-acham-assustador,"De 1 a 10, quão assustadora é a sua energia?",PERSONALITY,0,0,12,10,3,ok_unclassified,23,0,0,0,0,,,,1,ZERO_ATTEMPTS
como-voce-consegue-lidar-com-o-medo-descubra-seu-tipo-de-assombracao,Qual Assombração Revela o Seu Jeito de Encarar o Medo?,PERSONALITY,0,0,12,8,3,ok_unclassified,21,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-carater-sem-vergonha-voce-e-descubra-seu-personagem-shameless,Qual personagem de Shameless combina com seu instinto de sobrevivência?,PERSONALITY,0,0,13,7,3,ok_unclassified,19,0,0,2,0,,,,1,ZERO_ATTEMPTS
ano-novo-voce-novo-ou-nao-quais-mudancas-2024-trara,"Ano Novo, Vida Nova: Que Virada Está Esperando Por Você?",PERSONALITY,0,0,10,6,4,ok_unclassified,8,0,0,9,0,,,,1,ZERO_ATTEMPTS
descubra-sua-identidade-de-estilo-de-vida,Qual Identidade de Estilo de Vida Combina com Você?,PERSONALITY,0,0,9,3,4,ok_unclassified,13,0,0,0,0,,,,1,ZERO_ATTEMPTS
quem-es-tu-na-escola-descobre-o-teu-papel-escolar,Qual Arquétipo Escolar Domina Sua Personalidade?,PERSONALITY,0,0,11,10,6,ok_unclassified,22,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-mitologia-de-civilizacao-antiga-combina-com-sua-personalidade,Qual mitologia antiga combina com a tua alma?,PERSONALITY,0,0,9,6,4,ok_unclassified,10,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-esporte-americano-combina-mais-com-voce-descubra-com-nosso-quiz,Qual esporte americano tem a tua energia?,PERSONALITY,0,0,10,6,4,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-personagem-do-sonic-the-hedgehog-voce-e-quiz-divertido-e-revelador,Qual Personagem de Sonic Revela a Sua Verdadeira Energia?,PERSONALITY,0,0,10,8,3,ok_unclassified,15,0,0,4,0,,,,1,ZERO_ATTEMPTS
qual-e-o-personagem-de-schitts-creek-que-voce-e,Qual morador de Schitt's Creek revela sua verdadeira energia?,PERSONALITY,0,0,12,10,3,ok_unclassified,23,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-pokemon-voce-e-descubra-seu-tipo-pokemon,Qual Tipo de Pokémon Revela Sua Verdadeira Personalidade?,PERSONALITY,0,0,10,18,3,ok_unclassified,1,0,0,10,18,,,,1,ZERO_ATTEMPTS
descubra-qual-historia-de-amor-mitologica-se-parece-com-a-sua,Qual História de Amor Mitológica Combina com o Seu Coração?,PERSONALITY,0,0,9,6,4,ok_unclassified,7,0,0,9,0,,,,1,ZERO_ATTEMPTS
que-liga-das-lendas-sou-campeao-i,Qual campeão de League of Legends combina com sua personalidade?,PERSONALITY,0,0,12,12,3,ok_unclassified,25,0,0,0,0,,,,1,ZERO_ATTEMPTS
se-a-sua-vida-fosse-uma-historia-de-amor-qual-seria-o-titulo,"Se Sua Vida Amorosa Fosse Um Romance, Qual Seria o Título?",PERSONALITY,0,0,8,10,4,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-programa-infantil-dos-anos-90-voce-e,Qual clássico infantil dos anos 90 tem a sua energia nostálgica?,PERSONALITY,0,0,15,12,2,ok_unclassified,19,0,0,9,0,,,,1,ZERO_ATTEMPTS
qual-personagem-sanrio-voce-e-descubra-seu-personagem-sanrio-favorito,Qual personagem da Sanrio combina com sua personalidade?,PERSONALITY,0,0,10,6,2,ok_unclassified,15,0,0,2,0,,,,1,ZERO_ATTEMPTS
que-gato-engracado-e-voce-descubra-seu-gato-interior-divertido,Que Gato Absurdamente Caótico Mora Dentro de Você?,PERSONALITY,0,0,13,12,3,ok_unclassified,20,0,0,6,0,,,,1,ZERO_ATTEMPTS
voce-deveria-usar-ouro-prata-ou-algo-completamente-diferente,Qual Tipo de Joia Combina com a Sua Energia?,PERSONALITY,0,0,10,8,4,ok_unclassified,18,0,0,1,0,,,,1,ZERO_ATTEMPTS
onde-voce-vai-encontrar-sua-alma-gemea-este-quiz-divertido-tem-a-resposta,Onde você vai encontrar sua alma gêmea? O cenário do seu romance está aqui,PERSONALITY,0,0,10,8,4,ok_unclassified,12,0,0,7,0,,,,1,ZERO_ATTEMPTS
que-animal-voce-foi-em-uma-vida-anterior-descubra-agora,Que Animal Você Foi em Outra Vida?,PERSONALITY,0,0,10,10,2,ok_unclassified,19,0,0,2,0,,,,1,ZERO_ATTEMPTS
quais-sao-os-aneis-do-poder-que-voce,Qual personagem de Os Anéis de Poder revela sua alma na Terra-média?,PERSONALITY,0,0,12,7,3,ok_unclassified,17,0,0,3,0,,,,1,ZERO_ATTEMPTS
qual-e-a-sua-idade-mental-real,Qual É a Sua Idade Mental de Verdade?,PERSONALITY,0,0,20,20,6,ok_unclassified,41,0,0,0,0,,,,1,ZERO_ATTEMPTS
quando-vou-encontrar-o-amor-descubra-seu-momento-ideal-para-o-amor-verdadeiro,Quando o amor verdadeiro vai chegar para você?,PERSONALITY,0,0,27,7,4,ok_unclassified,11,0,0,24,0,,,,1,ZERO_ATTEMPTS
que-idolo-de-k-pop-eu-sou-descubra-seu-idolo-de-k-pop-ideal,Qual Ídolo de K-pop Combina com Sua Energia?,PERSONALITY,0,0,10,12,2,ok_unclassified,22,0,0,1,0,,,,1,ZERO_ATTEMPTS
o-questionario-de-cores-do-gathering-qual-a-cor-do-mtg-que-eu-sou,Qual Cor de Magic: The Gathering Revela Sua Verdadeira Essência?,PERSONALITY,0,0,10,5,5,ok_unclassified,16,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-resident-evil-4-voce-e-teste-de-personalidade,Qual personagem de Resident Evil 4 combina com sua personalidade?,PERSONALITY,0,0,15,6,2,ok_unclassified,22,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-e-a-sua-historia-de-origem-de-super-heroiheroina,Qual é a sua história de origem de super-herói?,PERSONALITY,0,0,10,8,4,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-power-ranger-voce-e-descubra-seu-ranger-ideal,Qual Power Ranger representa sua energia de herói?,PERSONALITY,0,0,12,8,4,ok_unclassified,19,0,0,2,0,,,,1,ZERO_ATTEMPTS
descubra-seus-verdadeiros-sentimentos,O que seus sentimentos amorosos revelam sobre você?,PERSONALITY,0,0,9,4,4,ok_unclassified,14,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-conto-de-fadas-voce-e-descubra-seu-personagem-encantado,Qual personagem de conto de fadas combina com sua alma encantada?,PERSONALITY,0,0,15,8,3,ok_unclassified,24,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-e-o-seu-superpoder-psicologico-descubra-seu-poder-mental-unico,Qual É o Seu Superpoder Psicológico Secreto?,PERSONALITY,0,0,10,8,4,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-e-o-seu-lugar-na-equipe,Qual Papel Você Assume em uma Equipe?,PERSONALITY,0,0,10,3,4,ok_unclassified,13,0,0,1,0,,,,1,ZERO_ATTEMPTS
a-qual-divindade-voce-deve-rezar,Qual divindade mitológica combina com sua energia?,PERSONALITY,0,0,12,6,4,ok_unclassified,9,0,0,10,0,,,,1,ZERO_ATTEMPTS
quao-solitario-voce-esta-teste-de-solidao-e-autoexploracao,"Você Está Sozinho, Recarregando ou Precisando de Mais Conexão?",PERSONALITY,0,0,12,6,4,ok_unclassified,19,0,0,0,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
qual-pokemon-voce-e-baseado-em-sua-personalidade-quiz-de-personalidade-pokemon,Qual Pokémon combina com a sua energia secreta?,PERSONALITY,0,0,10,12,3,ok_unclassified,1,0,0,10,12,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
qual-jogo-de-playstation-one-voce-deve-jogar-a-seguir,Qual clássico do PlayStation 1 você deveria jogar agora?,PERSONALITY,0,0,10,7,2,ok_unclassified,12,0,0,6,0,,,,1,ZERO_ATTEMPTS
sera-que-adivinhamos-seu-personagem-favorito-de-piratas-do-caribe,Podemos adivinhar seu personagem favorito de Piratas do Caribe?,PERSONALITY,0,0,9,5,4,ok_unclassified,13,0,0,2,0,,,,1,ZERO_ATTEMPTS
qual-foi-a-coisa-mais-louca-que-aconteceu-com-voce-em-2024,Qual evento completamente absurdo vai transformar o seu próximo ano?,PERSONALITY,0,0,8,6,4,ok_unclassified,9,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-e-o-teu-nome-japones,Qual Seria o Seu Nome Japonês?,PERSONALITY,0,0,10,60,3,ok_unclassified,68,0,0,3,0,,,,1,ZERO_ATTEMPTS
e-loucura-mas-sabemos-quanto-dinheiro-voce-vai-ganhar-durante-toda-a-sua-vida,"É loucura, mas suas escolhas revelam quanto dinheiro você vai ganhar na vida",PERSONALITY,0,0,10,6,2,ok_unclassified,10,0,0,7,0,,,,1,ZERO_ATTEMPTS
sera-que-conseguimos-adivinhar-seu-personagem-favorito-de-chainsaw-man,Conseguimos adivinhar seu personagem favorito de Chainsaw Man?,PERSONALITY,0,0,9,6,4,ok_unclassified,16,0,0,0,0,,,,1,ZERO_ATTEMPTS
como-sera-seu-bebe-descubra-com-nosso-quiz-divertido,Como Seria Seu Futuro Bebê? Descubra a Personalidade do Pequeno,PERSONALITY,0,0,14,8,2,ok_unclassified,21,0,0,2,0,,,,1,ZERO_ATTEMPTS
qual-jogo-de-playstation-5-voce-deve-jogar-a-seguir,Qual jogo de PS5 combina com seu próximo vício gamer?,PERSONALITY,0,0,8,6,4,ok_unclassified,10,0,0,5,0,,,,1,ZERO_ATTEMPTS
que-gato-guerreiro-voce-e-teste-de-personalidade-dos-gatos-guerreiros,Qual Gato Guerreiro Combina com Você? Descubra Seu Espírito de Clã,PERSONALITY,0,0,15,8,3,ok_unclassified,17,0,0,7,0,,,,1,ZERO_ATTEMPTS
meu-casamento-esta-acabado-teste-para-avaliar-sua-vida-amorosa,Seu casamento ainda tem futuro? Faça o teste e reflita sobre sua relação,PERSONALITY,0,0,11,4,4,ok_unclassified,15,0,0,1,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-amigo-voce-e-descubra-com-nosso-quiz-interativo,Que tipo de amigo você é quando a amizade é colocada à prova?,PERSONALITY,0,0,12,6,3,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-jogo-de-playstation-4-voce-deve-jogar-a-seguir,Qual clássico de PS4 você deveria jogar agora?,PERSONALITY,0,0,10,6,4,ok_unclassified,10,0,0,7,0,,,,1,ZERO_ATTEMPTS
que-vegetal-sou-eu-descubra-seu-vegetal-ideal,Que vegetal combina com sua personalidade secreta?,PERSONALITY,0,0,12,13,2,ok_unclassified,24,0,0,2,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-arvore-de-natal-voce-seria-descubra-no-quiz,Que tipo de árvore de Natal combina com a sua vibe festiva?,PERSONALITY,0,0,10,4,4,ok_unclassified,8,0,0,7,0,,,,1,ZERO_ATTEMPTS
que-planeta-e-voce-descubra-seu-planeta-no-sistema-solar,Qual planeta — ou astro — revela o seu jeito de ser?,PERSONALITY,0,0,25,10,3,ok_unclassified,25,0,0,11,0,,,,1,ZERO_ATTEMPTS
meu-marido-e-gay-quiz-para-entender-a-orientacao-sexual-dele,Seu Casamento Precisa de Mais Clareza? Um Quiz Sobre Sinais e Conversas Difíceis,PERSONALITY,0,0,11,4,4,ok_unclassified,16,0,0,0,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
que-raca-de-cachorro-voce-e-descubra-com-nosso-quiz-divertido,Que raça de cachorro tem exatamente a sua energia?,PERSONALITY,0,0,15,15,6,ok_unclassified,31,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-musica-combina-melhor-com-sua-personalidade-teste-de-personalidade-musical,Qual gênero musical combina com a sua personalidade?,PERSONALITY,0,0,12,8,2,ok_unclassified,16,0,0,5,0,,,,1,ZERO_ATTEMPTS
e-amor-ou-amizade-desvende-suas-verdadeiras-emocoes,É amor ou amizade? Descubra o que seus sentimentos estão tentando dizer,PERSONALITY,0,0,10,4,4,ok_unclassified,15,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-pizza-voce-e-descubra-seu-tipo-de-pizza-favorito,Qual Pizza Combina com Sua Personalidade? Descubra Seu Sabor Interior,PERSONALITY,0,0,11,12,2,ok_unclassified,18,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-piratas-do-caribe-e-sua-alma-gemea,Quem de Piratas do Caribe Seria Sua Alma Gêmea Nos Sete Mares?,PERSONALITY,0,0,10,6,2,ok_unclassified,10,0,0,6,1,,,,1,ZERO_ATTEMPTS
que-arvore-sou-eu-descubra-seu-tipo-de-arvore,Que árvore combina com a sua personalidade?,PERSONALITY,0,0,15,10,2,ok_unclassified,21,0,0,5,0,,,,1,ZERO_ATTEMPTS
e-amor-a-primeira-vista-ou-apenas-uma-faisca-quiz-divertido,Foi amor à primeira vista ou só uma faísca passageira?,PERSONALITY,0,0,8,4,4,ok_unclassified,13,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-phineas-e-ferb-voce-e-descubra-com-nosso-quiz,Qual Personagem de Phineas e Ferb Mais Parece Com Você?,PERSONALITY,0,0,10,6,4,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
eu-o-amo-descubra-seus-sentimentos-com-este-quiz,Eu amo essa pessoa de verdade? Faça o quiz e entenda seus sinais,PERSONALITY,0,0,23,6,3,ok_unclassified,1,0,0,23,6,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
qual-album-da-taylor-swift-voce-e-desperte-o-swiftie-dentro-de-voce,Qual álbum da Taylor Swift representa sua era atual?,PERSONALITY,0,0,12,11,5,ok_unclassified,15,0,0,9,0,,,,1,ZERO_ATTEMPTS
sua-escolha-de-palavra-revela-se-voce-e-um-boomer-millennial-ou-gen-z-no-coracao,As palavras que você escolhe revelam sua geração de alma,PERSONALITY,0,0,10,3,4,ok_unclassified,4,0,0,10,0,,,,1,ZERO_ATTEMPTS
qual-personagem-e-mais-parecido-com-voce-quiz,Qual Personagem de Inuyasha Reflete Seu Coração e Seu Instinto?,PERSONALITY,0,0,12,10,3,ok_unclassified,11,0,0,12,0,,,,1,ZERO_ATTEMPTS
qual-jogo-de-pc-voce-deve-jogar-a-seguir,Qual jogo de PC você deveria jogar agora?,PERSONALITY,0,0,8,6,4,ok_unclassified,7,0,0,8,0,,,,1,ZERO_ATTEMPTS
posso-adivinhar-qual-e-o-seu-tipo-de-ferias-favorito-com-base-nos-emojis-que-voce-escolher-neste-quiz,Escolha Emojis Aleatórios e Eu Revelo Seu Tipo de Férias Perfeito,PERSONALITY,0,0,10,6,4,ok_unclassified,7,0,0,10,0,,,,1,ZERO_ATTEMPTS
que-carta-de-taro-sou-eu-descubra-sua-carta-de-taro,Qual Arcano Maior do Tarô revela sua energia interior?,PERSONALITY,0,0,20,22,2,ok_unclassified,15,0,0,6,22,,,,1,ZERO_ATTEMPTS
qual-personagem-do-one-punch-man-voce-e,Qual personagem de One-Punch Man combina com sua personalidade?,PERSONALITY,0,0,12,8,2,ok_unclassified,17,0,0,4,0,,,,1,ZERO_ATTEMPTS
como-sera-sua-vida-daqui-a-dez-anos-descubra-seu-futuro,Como Será Sua Vida Daqui a 10 Anos? A Bola de Cristal Tem um Palpite,PERSONALITY,0,0,12,17,4,ok_unclassified,22,0,0,8,0,,,,1,ZERO_ATTEMPTS
quem-voce-teria-sido-na-idade-media-quiz-interativo,"Quem você seria na Idade Média: cavaleiro, mago, bardo ou lenda da vila?",PERSONALITY,0,0,8,6,4,ok_unclassified,8,0,0,7,0,,,,1,ZERO_ATTEMPTS
qual-esporte-voce-e-liberte-o-atleta-interior,Qual Esporte Combina com Sua Personalidade?,PERSONALITY,0,0,12,12,4,ok_unclassified,25,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-jogo-de-game-boy-voce-deve-jogar-a-seguir,Qual clássico do Game Boy combina com seu jeito de jogar?,PERSONALITY,0,0,8,7,2,ok_unclassified,11,0,0,5,0,,,,1,ZERO_ATTEMPTS
quem-e-voce-na-lenda-arturiana-mergulhe-no-reino-dos-cavaleiros-da-tavola-redonda,Qual lenda arturiana revela sua verdadeira essência?,PERSONALITY,0,0,10,6,2,ok_unclassified,12,0,0,5,0,,,,1,ZERO_ATTEMPTS
quao-bem-voce-conhece-a-si-mesmo-teste-de-autoconhecimento,Quanto Você Realmente Se Conhece? O Teste Que Expõe Seus Pontos Cegos,PERSONALITY,0,0,26,6,3,ok_unclassified,1,0,0,26,6,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
que-sopa-e-essa-descubra-sua-sopa-interior,Qual Sopa Combina com Sua Personalidade Mais Estranha?,PERSONALITY,0,0,12,12,3,ok_unclassified,20,0,0,5,0,,,,1,ZERO_ATTEMPTS
como-voce-lida-com-a-raiva-teste-seu-controle-emocional,Como a Sua Raiva Realmente Aparece Quando Ninguém Está Medindo?,PERSONALITY,0,0,10,4,4,ok_unclassified,15,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-embrulhador-de-presentes-voce-e-descubra-sua-personalidade-natalina,Que Tipo de Embrulhador de Presentes Você É no Natal?,PERSONALITY,0,0,10,4,4,ok_unclassified,10,0,0,5,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-fruits-basket-voce-e-descubra-com-nosso-quiz,"Qual personagem de Fruits Basket revela seu jeito de amar, lutar e se proteger?",PERSONALITY,0,0,12,8,3,ok_unclassified,13,0,0,0,8,,,,1,ZERO_ATTEMPTS
qual-deve-ser-sua-resolucao-de-ano-novo-descubra-com-nosso-quiz,Qual resolução de Ano Novo combina de verdade com você?,PERSONALITY,0,0,10,12,2,ok_unclassified,18,0,0,5,0,,,,1,ZERO_ATTEMPTS
com-quais-alimentos-voce-se-parece,Qual comida icônica revela sua verdadeira personalidade?,PERSONALITY,0,0,15,15,3,ok_unclassified,28,0,0,3,0,,,,1,ZERO_ATTEMPTS
o-que-voce-deve-construir-em-minecraft,O que você deveria construir no Minecraft agora?,PERSONALITY,0,0,14,8,2,ok_unclassified,18,0,0,5,0,,,,1,ZERO_ATTEMPTS
o-que-voce-deve-comer-esta-noite-descubra-com-este-quiz,Sem ideia para o jantar? Descubra o prato que combina com sua noite,PERSONALITY,0,0,21,16,2,ok_unclassified,1,0,0,21,16,,,,1,ZERO_ATTEMPTS
sera-que-conseguimos-adivinhar-o-seu-prato-asiatico-favorito,"Qual prato asiático revela seu jeito de viver, escolher e saborear o mundo?",PERSONALITY,0,0,10,6,3,ok_unclassified,13,0,0,4,0,,,,1,ZERO_ATTEMPTS
quao-estupido-e,Seu Conhecimento Geral Aguenta Pegadinhas de Verdade?,PERSONALITY,0,0,19,7,3,ok_unclassified,27,0,0,0,0,,,,1,ZERO_ATTEMPTS
e-um-bom-amigo-descubra-com-este-quiz,Que Tipo de Amigo Você É Quando Ninguém Está Julgando?,PERSONALITY,0,0,15,6,4,ok_unclassified,22,0,0,0,0,,,,1,ZERO_ATTEMPTS
arquiteto-explorador-sonhador-quem-e-voce,"Arquiteto, Explorador ou Sonhador: Qual Força Guia Sua Personalidade?",PERSONALITY,0,0,8,3,4,ok_unclassified,10,0,0,2,0,,,,1,ZERO_ATTEMPTS
voce-e-um-super-heroi-vilao-ou-anti-heroi-descubra-com-nosso-quiz,"Você seria herói, vilão ou anti-herói no seu próprio universo?",PERSONALITY,0,0,10,3,3,ok_unclassified,14,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-e-uma-sereia-ou-um-peixe-boi-descubra-seu-tipo-com-quiz-divertido,Sua Alma Aquática É de Sereia ou de Peixe-Boi?,PERSONALITY,0,0,15,2,2,ok_unclassified,17,0,0,1,0,,,,1,ZERO_ATTEMPTS
voce-e-amante-da-natureza-ou-exploradora-de-cidade-descubra-aqui,"Você pertence à natureza, à cidade ou aos dois mundos?",PERSONALITY,0,0,10,3,2,ok_unclassified,12,0,0,2,0,,,,1,ZERO_ATTEMPTS
sera-que-adivinhamos-o-seu-personagem-favorito-do-mickey-mouse-quiz-divertido,Será que conseguimos adivinhar seu personagem favorito do Mickey Mouse?,PERSONALITY,0,0,10,6,4,ok_unclassified,10,0,0,7,0,,,,1,ZERO_ATTEMPTS
voce-e-consciente-ou-sua-mente-esta-cheia-descubra-sua-consciencia-do-momento-presente,Sua mente vive no presente ou perdida no piloto automático?,PERSONALITY,0,0,10,4,4,ok_unclassified,15,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-e-mais-costa-oeste-ou-costa-leste-descubra-sua-vibe-nos-eua,Sua vibe combina mais com a Costa Oeste ou a Costa Leste dos EUA?,PERSONALITY,0,0,9,3,4,ok_unclassified,12,0,0,1,0,,,,1,ZERO_ATTEMPTS
es-mais-parecidoa-com-um-gato-ou-um-cao-descobre-aqui,És mais gato ou cão? Descobre que energia animal domina a tua personalidade,PERSONALITY,0,0,12,2,4,ok_unclassified,14,0,0,1,0,,,,1,ZERO_ATTEMPTS
monte-uma-equipe-de-adoraveis-filhotes-de-animais-e-descubra-o-que-as-pessoas-mais-amam-em-voce,Escolha Filhotes Fofíssimos e Descubra o Traço Que Faz Você Brilhar,PERSONALITY,0,0,8,6,4,ok_unclassified,7,0,0,8,0,,,,1,ZERO_ATTEMPTS
que-personagem-de-desenho-animado-eu-sou,Qual Personagem de Desenho Animado Combina Com Sua Personalidade?,PERSONALITY,0,0,12,8,3,ok_unclassified,21,0,0,0,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
sou-desastradoa-descubra-com-este-quiz-divertido,Você é mesmo desastrado? Faça o teste e descubra seu nível de trapalhada,PERSONALITY,0,0,13,6,3,ok_unclassified,1,0,0,13,6,,,,1,ZERO_ATTEMPTS
descubra-quao-atraente-voce-e,Qual é Sua Nota de Atração? Descubra o Que Sua Presença Transmite,PERSONALITY,0,0,18,10,3,ok_unclassified,27,0,0,2,0,keeper,descubra-quao-atraente-voce-e-5,paraphrased,1,ZERO_ATTEMPTS|DUPLICATE:keeper:paraphrased
com-base-nas-suas-escolhas-de-cores-podemos-dizer-em-que-estacao-voce-nasceu,Escolha cores bonitas e revelaremos a estação em que você nasceu,PERSONALITY,0,0,10,4,4,ok_unclassified,12,0,0,3,0,,,,1,ZERO_ATTEMPTS
monte-seu-sanduiche-dos-sonhos-e-revele-seu-destino-de-ferias-ideal,Monte Seu Sanduíche Perfeito e Descubra Seu Destino de Férias Ideal,PERSONALITY,0,0,10,6,2,ok_unclassified,14,0,0,3,0,,,,1,ZERO_ATTEMPTS
monte-um-sanduiche-e-adivinharemos-seu-animal-espiritual-excentrico,Monte seu sanduíche perfeito e descubra seu animal espiritual mais excêntrico,PERSONALITY,0,0,10,6,2,ok_unclassified,11,0,0,6,0,,,,1,ZERO_ATTEMPTS
responda-essas-10-perguntas-para-revelar-seus-2-lados-mais-marcantes,Quais Dois Lados da Sua Personalidade Dominam Você?,PERSONALITY,0,0,10,15,6,ok_unclassified,1,0,0,10,15,,,,1,ZERO_ATTEMPTS
voce-e-uma-coruja-ou-um-madrugadormadrugadora-descubra-seu-ritmo-circadiano,"Você é Coruja da Noite, Madrugador ou Energia do Meio-Dia?",PERSONALITY,0,0,10,3,3,ok_unclassified,14,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-e-mais-parecidoa-com-um-robo-ou-um-alienigena,"Você tem alma de robô, alienígena ou ciborgue equilibrado?",PERSONALITY,0,0,12,3,2,ok_unclassified,16,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-e-uma-fashionista-ou-minimalista-descubra-seu-estilo,"Fashionista, minimalista ou camaleão? Descubra seu estilo de verdade",PERSONALITY,0,0,12,3,4,ok_unclassified,9,0,0,7,0,,,,1,ZERO_ATTEMPTS
conseguimos-adivinhar-o-seu-prato-americano-favorito-faca-o-quiz,Qual prato americano combina com a sua personalidade?,PERSONALITY,0,0,8,6,2,ok_unclassified,11,0,0,4,0,,,,1,ZERO_ATTEMPTS
sera-que-adivinhamos-seu-personagem-favorito-de-peter-pan-da-disney,Qual personagem de Peter Pan da Disney vive dentro da sua imaginação?,PERSONALITY,0,0,12,6,4,ok_unclassified,14,0,0,5,0,,,,1,ZERO_ATTEMPTS
voce-esta-amaldicoado-vamos-descobrir,Qual Maldição Sombria Está Presa a Você?,PERSONALITY,0,0,12,8,4,ok_unclassified,21,0,0,0,0,,,,1,ZERO_ATTEMPTS
este-quiz-vai-revelar-qual-animal-voce-vai-renascer-na-proxima-vida,Qual Animal Você Seria em Uma Próxima Vida?,PERSONALITY,0,0,15,10,6,ok_unclassified,26,0,0,0,0,,,,1,ZERO_ATTEMPTS
sera-que-conseguimos-adivinhar-seu-super-heroi-favorito,Qual super-herói combina com seu jeito de salvar o dia?,PERSONALITY,0,0,10,6,2,ok_unclassified,10,0,0,7,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
